job_level,career_velocity,city_tier,education_tier,performance_rating,manager_rating,manager_rating_missing,months_since_promotion,variable_pay_pct,department,gender,actual_log_salary,predicted_log_salary,residual_log_salary,shap_gender_effect,shap_manager_effect
4,0.4,3,3,3.8,2.9,0,10,17.5,Product,Female,2.740840023925201,2.6661435708946617,0.07469645303053918,-0.14444802643453591,-0.020464695905109475
1,0.5,3,2,3.0,3.6,0,10,24.2,Sales,Male,1.6845453849209058,1.8825800313956536,-0.19803464647474778,0.09820255221644211,0.011412455500708208
1,1.0,1,3,2.9,4.5,0,34,21.9,Marketing,Male,1.8293763327993617,1.8861647490337226,-0.05678841623436082,0.10410374303376414,0.013715369583762292
2,0.5,3,3,3.3,5.0,0,1,8.4,Operations,Male,2.0001277349601105,2.127264884473137,-0.12713714951302668,0.11091976231484374,0.045502291735170695
3,0.75,2,2,4.9,4.2,0,2,12.2,Marketing,Male,2.528125768907977,2.5860150120375525,-0.05788924312957544,0.10305846385332962,0.028983818941552286
2,0.3333,2,3,3.0,4.1,0,48,17.0,Product,Male,2.6304489550786583,2.356459360329856,0.27398959474880247,0.10399322276941388,0.03552165003842087
1,0.3333,3,3,3.6,3.2,0,2,12.1,Data Science,Female,1.6974487897568136,1.742586854205473,-0.04513806444865942,-0.13957500059040434,-0.012535199139547698
3,0.75,1,2,3.1,3.3,0,11,19.4,Product,Male,2.7298116928837226,2.6361232046885874,0.0936884881951352,0.10750311918406749,-0.0038184090335100433
2,0.3333,2,1,3.1,4.3,0,7,9.6,HR,Male,2.340843805111136,2.3839620675652586,-0.04311826245412265,0.10399995831762658,0.023477200638408982
4,0.5,1,4,3.1,3.6,0,16,14.2,Data Science,Female,2.8148097376737438,2.705789847056897,0.10901989061684692,-0.13709059392742737,0.010461267698746713
2,0.2857,1,3,3.4,3.5,1,1,9.6,HR,Female,1.9933388426264242,2.1126543785674707,-0.11931553594104649,-0.1544328960334051,0.005452214232924832
3,0.6,1,4,3.4,3.9,0,4,12.6,Legal,Male,2.517696472610991,2.536685257136923,-0.018988784525932,0.10395464280428371,0.008729942658620019
2,0.5,2,3,4.6,3.5,1,60,13.8,Product,Male,2.739548868161581,2.3749301227996757,0.3646187453619052,0.10778094074931185,0.008240709654730519
1,0.1667,2,3,4.0,5.0,0,3,15.5,Product,Female,1.8870696490323797,1.9437215717238325,-0.056651922691452805,-0.14574465616261262,0.050108102947453076
1,0.3333,1,3,4.0,3.1,0,25,8.4,Legal,Male,2.1174596088673567,2.094381522108468,0.023078086758888894,0.10998831065837632,-0.011966770586219113
2,0.5,2,4,4.5,2.8,0,13,11.9,Legal,Female,2.005525858729668,2.01097829553936,-0.005452436809691985,-0.14404487308883004,-0.03053218086742144
4,0.2857,1,2,2.1,3.5,1,12,11.5,Finance,Male,3.0846584827483925,3.1460863646998267,-0.06142788195143423,0.10506594708131668,0.003064495187633427
2,0.5,3,3,2.8,1.6,0,11,8.4,Engineering,Male,2.3263016196113617,1.9951665216133483,0.33113509799801344,0.10351419626105964,-0.09902343927828287
3,0.3333,1,3,4.3,3.2,0,19,8.7,Engineering,Male,2.7555697170701863,2.903900627326455,-0.14833091025626866,0.10585876144382819,-0.011207569482640024
3,0.3333,1,2,3.6,2.7,0,17,10.3,Data Science,Male,2.847812143477369,2.8651596101273324,-0.01734746664996356,0.1067295437471316,-0.03621405470669767
1,0.2,3,1,3.6,4.3,0,7,5.8,Customer Support,Male,1.9154509415706047,2.112718825093869,-0.1972678835232642,0.10352662684990853,0.020909915296747544
2,0.3333,1,2,4.7,3.6,0,9,11.9,Legal,Female,2.474856313934499,2.298909995121927,0.1759463188125716,-0.14811841905712597,0.015257726264339272
3,0.75,3,4,4.0,2.9,0,4,13.3,Data Science,Male,2.495681722955959,2.4081943039427216,0.08748741901323731,0.10269942302639949,-0.01840901944799159
3,0.6,3,4,2.9,3.2,0,26,16.9,Product,Male,2.354228326145884,2.386952484239238,-0.03272415809335394,0.10918720019247087,-0.007865020771372815
2,0.25,2,3,3.1,4.5,0,14,20.1,Marketing,Male,2.344686269012681,2.37788661391673,-0.03320034490404922,0.09946631739745178,0.0331623045611538
6,0.2727,1,2,3.5,4.4,0,5,8.6,Data Science,Male,3.912023005428146,4.0035772716264875,-0.0915542661983415,0.0925680858112511,0.03210199169418317
1,0.1429,3,2,2.8,3.2,0,27,7.1,Operations,Female,1.55814461804655,1.7798282216587917,-0.22168360361224182,-0.14508296441027096,-0.003211382397706728
2,0.5,1,4,3.1,4.0,0,3,7.5,Operations,Male,2.2617630984737906,2.1971486704013374,0.06461442807245321,0.10510964714590088,0.02642312571385376
2,1.0,1,4,3.4,3.5,0,1,13.0,Engineering,Female,1.7715567619105355,2.039174861269332,-0.26761809935879644,-0.14214414751140358,0.010575535910519398
4,0.3333,3,3,3.2,3.1,0,14,8.7,Customer Support,Male,3.0483247236731614,2.806725564955903,0.24159915871725834,0.10602431674124412,-0.012609563553202469
3,0.6,1,3,2.8,4.1,0,16,7.9,Operations,Male,2.4069451083182885,2.4664735839029035,-0.05952847558461505,0.10611393539198102,0.02309477828842178
5,0.2941,3,3,4.1,3.5,1,4,12.9,Data Science,Female,3.321793358874887,3.301317552730117,0.020475806144770292,-0.13101252678048994,0.001911709691647482
1,1.0,3,3,3.2,3.8,0,37,18.7,Marketing,Male,1.55814461804655,1.7337784548818922,-0.17563383683534228,0.10198643180669588,0.0034331143092418744
1,1.0,2,3,2.7,3.5,1,1,13.3,Data Science,Male,1.9021075263969205,1.9413487776886584,-0.039241251291737944,0.10453259708953977,0.010668384896767929
3,0.375,1,4,4.2,3.6,0,1,9.3,Customer Support,Male,2.4612967841488667,2.678680084395231,-0.21738330024636454,0.10225079341537997,0.006358898581621687
1,0.2,2,2,3.0,3.4,0,11,26.6,Sales,Male,2.004179057179289,2.0932080656889394,-0.08902900850965034,0.09977205525243725,0.00022653221179586098
1,0.3333,3,3,2.7,2.7,0,11,5.8,Operations,Male,1.62924053973028,1.7742308560968167,-0.1449903163665367,0.10207786005664064,-0.029067067477116938
4,0.25,3,3,1.7,4.7,0,1,8.8,Legal,Male,3.0252910757955354,3.0190719366716787,0.006219139123856632,0.10104735421980109,0.038026283194133634
1,0.3333,1,2,3.9,3.8,0,61,7.3,Operations,Male,2.0781907597781832,2.059293180594411,0.01889757918377244,0.10390229039464075,0.002974874343868843
2,0.3333,1,3,4.1,5.0,0,25,5.8,Operations,Female,2.3233676321765744,2.1214883939910703,0.20187923818550413,-0.15496005950785496,0.041736013325585415
2,0.2,2,1,3.7,3.5,0,19,33.5,Sales,Male,2.540814281726296,2.6254675966963332,-0.08465331497003703,0.0988849405367909,0.0019370447813405532
3,0.3333,1,3,3.1,3.9,0,71,14.1,Engineering,Male,2.7862450486872667,2.824061340230163,-0.03781629154289634,0.10216873700682322,0.017368874824047146
2,0.4,3,4,3.5,2.6,0,13,10.1,Engineering,Male,2.1938856760707046,2.20185664291435,-0.0079709668436454,0.10066294427568011,-0.03774397456562284
4,0.25,2,3,2.8,3.6,0,62,26.5,Sales,Male,3.159550358783386,3.0420974299482086,0.11745292883517733,0.10121961124369058,0.007942765121717786
2,0.3333,2,2,3.6,2.9,0,4,10.8,Engineering,Female,2.130609828254235,2.1931457804199317,-0.06253595216569652,-0.13972315037727667,-0.01942541165738486
3,0.3333,2,3,2.9,3.1,0,23,11.4,Data Science,Male,2.8273136219290276,2.676694465861332,0.1506191560676955,0.10293337908428711,-0.017109613356371803
2,1.0,3,3,2.8,1.7,0,18,17.8,Marketing,Female,1.6544112780768316,1.5933564997807224,0.06105477829610928,-0.15430470674964467,-0.09261762164054123
1,0.5,2,3,4.1,2.1,0,23,17.0,Marketing,Male,1.8066480817218056,1.8716037740068574,-0.06495569228505182,0.10635493773696024,-0.04665564791312323
2,2.0,1,3,2.8,2.8,0,81,8.2,HR,Male,2.028148247292285,1.9861554580162444,0.041992789276040776,0.10443165885297553,-0.029614852125046116
4,0.25,3,4,3.2,2.8,0,62,14.2,Engineering,Male,3.3568971227655755,3.007929992819943,0.3489671299456325,0.09434088997658238,-0.033777175267906384
6,0.3,3,4,3.1,2.6,0,10,14.6,Engineering,Male,3.816612820623488,3.7038929659620377,0.11271985466145029,0.09100366756128932,-0.03297175740148743
1,0.3333,1,4,2.8,1.8,0,9,15.5,Finance,Female,1.5282278570085572,1.6684729570615664,-0.14024510005300916,-0.14558021908242236,-0.06346983570110012
2,0.3333,2,4,2.8,3.1,0,9,11.3,Data Science,Male,2.2375130962503307,2.2738922856469928,-0.03637918939666207,0.10206619659502968,-0.01989759467842718
1,0.5,1,3,3.9,3.3,0,11,8.7,Data Science,Male,1.965712776351493,2.073930279577795,-0.10821750322630197,0.1021048168437701,-0.007113493155425482
1,1.0,3,3,3.1,3.3,0,18,17.0,Finance,Male,1.6582280766035324,1.7727672037738684,-0.11453912717033599,0.09858002254856331,-0.0033669300348024246
1,0.1667,2,2,2.8,3.1,0,3,6.9,Operations,Female,1.918392120161421,1.7797020870051683,0.1386900331562526,-0.1456152837650816,-0.009101187410358095
2,0.4,1,4,1.2,4.3,0,52,33.7,Sales,Female,1.7698546338400052,1.9576101039214988,-0.18775547008149363,-0.13831741125804306,0.036215407786301085
6,0.2143,1,4,3.0,3.5,1,34,16.4,Product,Male,3.912023005428146,3.9389022802194695,-0.02687927479132357,0.06952577814498123,0.0023367324898413613
3,0.3333,1,3,3.0,3.5,1,13,6.3,HR,Female,2.286455711064162,2.405413525674412,-0.1189578146102499,-0.14768163224976263,0.00667827578837154
2,0.3333,3,2,3.1,3.7,0,1,6.8,Customer Support,Male,2.2267833795777636,2.171773751155467,0.05500962842229651,0.10452348466331046,0.016370763522965053
1,1.0,2,3,3.0,3.7,0,12,12.2,Legal,Male,1.6752256529721035,1.8499633831861695,-0.17473773021406602,0.1047273811344874,0.012862231935737305
1,0.3333,3,3,4.0,3.5,0,9,8.5,Data Science,Female,1.7316555451583497,1.7815693602292164,-0.049913815070866674,-0.13896219328644696,0.0036751774666184548
5,0.4167,2,1,3.0,3.4,0,5,28.3,Sales,Male,3.671478939433769,3.2776747259245025,0.39380421350926653,0.09106164921367872,-2.75349508433816e-05
2,0.5,3,4,2.3,3.5,1,17,7.2,Operations,Female,1.780024213009634,1.7160037394717236,0.0640204735379104,-0.15365071911609676,0.006835892374452027
2,0.5,1,4,2.2,2.8,0,13,12.1,Marketing,Female,1.8180767775454285,1.8295404430305913,-0.011463665485162755,-0.14913205125311663,-0.03345290759189103
5,0.4167,2,3,4.1,3.7,0,44,33.9,Sales,Male,3.1144038032714896,3.229421479289621,-0.11501767601813162,0.08685129948175895,0.008288578779382376
3,0.3333,2,3,3.9,3.4,0,5,8.9,Data Science,Female,2.340843805111136,2.4929435617459834,-0.15209975663484743,-0.14266880674747157,-0.0026317835081959636
1,1.0,1,4,4.5,4.4,0,28,21.0,Marketing,Male,1.9095425048844386,1.9715022431588625,-0.061959738274423914,0.10973394591823266,0.01389374160600658
4,0.3077,3,3,4.7,3.2,0,16,8.8,Customer Support,Male,2.9481164196123277,2.988846689410903,-0.040730269798575414,0.10388688867800254,-0.008577013214897506
4,0.3333,3,3,3.9,3.5,1,18,15.8,Marketing,Female,2.794839331174601,2.6299135524988824,0.16492577867571878,-0.15130261118338376,0.000701142743900118
1,1.0,3,3,4.7,3.7,0,1,14.4,Marketing,Male,2.005525858729668,1.8666133947343422,0.13891246399532564,0.10781518786182788,0.016877813432461284
2,0.2,2,4,2.4,3.3,0,1,16.7,Finance,Female,2.0918640616783932,2.1053454328329972,-0.013481371154604016,-0.13509447463891763,-0.015524374571820189
2,0.6667,3,3,3.1,2.4,0,4,7.0,HR,Male,1.7439688053917064,2.047901612337728,-0.30393280694602165,0.1098013400024204,-0.034991807581545395
2,1.0,2,3,1.9,4.3,0,28,15.0,Finance,Female,1.843719208158766,1.8364663395760645,0.007252868582701577,-0.14339185253708922,0.027133206518244267
1,1.0,3,3,2.5,2.9,0,26,15.6,Finance,Male,1.6094379124341003,1.714479387365399,-0.10504147493129867,0.09943368488591035,-0.011747077335749572
1,0.3333,2,3,4.6,4.0,0,19,17.3,Finance,Female,2.0228711901914416,1.798538468220943,0.22433272197049847,-0.13619588444989025,0.026892239221433918
4,0.5,3,2,3.2,4.8,0,1,12.4,Data Science,Male,2.987700101856727,2.892102206756598,0.09559789510012884,0.09902190653106911,0.03850180716353923
3,0.375,1,3,2.4,4.8,0,20,11.3,Engineering,Female,2.457877977400081,2.554466852102924,-0.09658887470284272,-0.1369639385511876,0.04626715374386798
2,0.3333,2,3,2.0,2.8,0,4,29.8,Sales,Female,1.8293763327993617,1.8897238389738864,-0.06034750617452467,-0.14285135715581618,-0.03096480210896252
2,0.6667,1,3,4.5,3.5,1,17,13.4,Data Science,Male,2.390595970316759,2.4339497937304277,-0.04335382341366856,0.10309259532084665,0.00941449857194535
2,0.4,1,2,4.0,4.1,0,17,12.2,Legal,Male,2.7040421797046714,2.488910395973549,0.21513178373112263,0.1010968742410161,0.0316230148367546
1,0.25,2,2,1.8,5.0,0,28,11.0,Data Science,Male,2.0881534822818573,2.1437706255206512,-0.055617143238793965,0.09609835391140917,0.05131240810461119
5,0.3846,1,4,4.7,2.9,0,28,10.4,Engineering,Male,3.546163151912341,3.446264119380635,0.09989903253170596,0.09102966545066321,-0.011472507354713914
1,0.25,1,3,3.7,3.3,0,1,15.1,Finance,Male,2.0906287310704004,2.0941969548592834,-0.003568223788882996,0.09868405694794953,-0.013195746084739727
1,0.3333,1,4,4.8,2.4,0,17,10.7,Legal,Female,1.8946168546677629,1.8219260329646514,0.07269082170311147,-0.1584101197062881,-0.03197557784729203
3,0.5,2,2,3.1,2.2,0,13,11.9,Product,Female,2.395164274287139,2.279768089680075,0.11539618460706391,-0.14922168278629852,-0.06285436548104918
2,0.5,3,3,4.5,3.6,0,18,22.4,Marketing,Male,2.1186622548331173,2.1628485764654757,-0.04418632163235836,0.10676849480304068,0.015562918756245294
2,0.5,2,3,5.0,3.9,0,13,11.7,HR,Male,2.1471001901536506,2.2437388703073937,-0.0966386801537431,0.10376608524746066,0.0101775311590871
1,0.5,3,4,2.0,2.6,0,4,5.6,HR,Male,1.7119945007591924,1.6180890083269324,0.09390549243225998,0.10411667089175661,-0.032832859461443466
1,0.5,3,4,3.0,3.0,0,34,13.3,Legal,Female,1.6034198401085373,1.556260514124455,0.047159325984082345,-0.1432359963635251,-0.005868789735578527
2,0.2222,1,1,4.0,4.2,0,31,5.3,HR,Male,2.511223958105374,2.588626620830248,-0.07740266272487428,0.10164152522593876,0.023392762161576562
1,1.0,1,4,3.8,3.3,0,22,5.5,Customer Support,Male,1.7850704810772584,1.8671620719686621,-0.08209159089140372,0.10956630315038189,-0.002801863924849156
2,0.4,2,3,5.0,4.1,0,15,6.4,HR,Male,2.4042387467205457,2.294232222445959,0.11000652427458668,0.10243074581501223,0.024607052073892875
1,0.3333,1,3,3.0,4.2,0,20,9.0,Engineering,Male,2.188295946591918,2.1319595356068084,0.05633641098510944,0.10067880133601291,0.0284357684464865
5,0.1852,1,4,3.1,4.6,0,12,11.3,Legal,Male,3.912023005428146,3.9168195080213524,-0.004796502593206409,0.08385535420572604,0.03242222682790401
4,0.3333,2,3,4.3,3.2,0,43,15.6,Finance,Male,3.279782759771722,3.0175540184017566,0.2622287413699653,0.10718297854854471,-0.008859223189204193
5,0.1923,1,2,2.7,3.9,0,22,16.2,Finance,Male,3.856510295497887,3.8699415187898376,-0.013431223291950456,0.0825811311778379,0.013763977605019802
3,0.5,1,3,3.7,3.3,0,22,13.4,Product,Male,2.5824869781268642,2.6361607601134005,-0.05367378198653627,0.10655190321520157,-0.008797560951348283
1,0.25,3,3,1.0,4.4,0,15,17.2,Marketing,Female,1.7083778602890038,1.6003492899032834,0.10802857038572045,-0.13376008291780125,0.03128703909540685
3,0.5,3,3,3.9,3.4,0,4,7.3,Customer Support,Male,2.0992441689760155,2.3518133351120216,-0.2525691661360061,0.10405046485345691,-0.0028984879636091447
3,0.4286,2,3,4.3,3.8,0,40,13.4,Finance,Female,2.306577114263583,2.3763112145416057,-0.06973410027802274,-0.13739888875425435,0.010642601147303471
2,0.4,1,3,1.9,3.4,0,3,9.6,Operations,Male,2.1329823086078656,2.19049643140429,-0.05751412279642443,0.1070401501903702,-0.0015015988557364138
1,1.0,3,3,3.5,3.5,0,6,8.9,Operations,Male,1.9065751436566365,1.7268187019231231,0.17975644173351335,0.10635594474203149,0.007103447727054155
3,0.3333,1,2,3.7,3.5,0,3,11.7,Data Science,Female,2.768204123921957,2.6563387231448994,0.11186540077705764,-0.14636596053936587,0.0027285103317215577
2,0.5,1,4,3.0,2.6,0,8,10.8,Data Science,Female,2.0769384114617173,2.0333086724503526,0.04362973901136469,-0.13645351017111199,-0.03811778375166411
2,0.3333,1,3,4.5,3.5,1,5,6.1,HR,Male,2.211565694606877,2.3851412145484696,-0.17357551994159248,0.1101218786682365,0.006082815314560756
5,0.3846,1,1,2.7,3.2,0,1,9.1,Customer Support,Male,3.5607619513334936,3.305791333953106,0.2549706173803874,0.09592880762727883,-0.004252934678421621
4,0.3077,3,3,3.9,3.5,0,3,6.4,Customer Support,Female,2.7053799725463312,2.6982734552952157,0.007106517251115552,-0.1479183399955298,0.0003680864259763529
2,4.0,2,2,3.1,1.9,0,7,9.2,Operations,Female,1.8196988379172965,1.7193823872012755,0.10031645071602102,-0.1487304410874854,-0.0638725401772128
3,0.3333,3,4,3.5,3.5,1,3,12.9,Finance,Male,2.6093342281630525,2.5080470911782107,0.10128713698484182,0.10852411528562257,0.0005883064300195748
3,0.375,3,3,4.4,4.4,0,12,9.7,Data Science,Female,2.510411940196362,2.5269613535099285,-0.016549413313566408,-0.13267336235122926,0.04007714310668983
2,0.1818,2,3,2.4,2.6,0,1,29.3,Sales,Female,2.175887439948088,2.1557074289385914,0.020180011009496734,-0.12791367668525563,-0.03954126794824641
2,0.5,3,3,2.1,3.5,1,26,32.5,Sales,Male,1.979621206397625,2.0392955275800326,-0.059674321182407564,0.10429587943417133,0.010705766032882771
3,0.75,2,4,3.3,3.0,0,4,12.5,Data Science,Female,2.1077860146889784,2.270896238818863,-0.16311022412988452,-0.1396694129225314,-0.010862880910741703
1,0.3333,1,3,3.7,3.4,0,1,11.3,Engineering,Male,2.395164274287139,2.1366091269798804,0.2585551473072587,0.10328161174630932,-0.0026845787225660725
4,0.4444,2,4,2.4,4.6,0,1,14.3,Marketing,Male,2.7887081041196646,2.8795478605528175,-0.0908397564331529,0.1026731375509989,0.03411320666014937
5,0.2941,3,3,2.9,2.8,0,30,14.9,Marketing,Female,3.017493765335504,3.1284079398010287,-0.11091417446552487,-0.1364844451409869,-0.02980250343307643
2,0.3333,3,4,3.3,2.3,0,9,10.6,HR,Female,1.8050046959780757,1.7883427913114307,0.016661904666644967,-0.15501170671995565,-0.06955933900621268
1,0.25,1,4,3.4,3.7,0,1,13.4,Engineering,Male,2.0135687975291283,2.1490981268011877,-0.1355293292720594,0.0986345753640817,0.010048859074652524
6,0.2,3,3,4.1,2.3,0,10,10.9,HR,Male,3.912023005428146,3.8750861405006916,0.036936864927454405,0.0751260872638197,-0.02980174762661598
2,0.3333,3,1,2.7,3.7,0,5,9.0,Operations,Male,2.3739750890807185,2.2466263053538738,0.12734878372684477,0.10777778405915053,0.013331789303293104
4,0.3077,1,3,5.0,3.0,0,10,14.6,Data Science,Male,3.299902663510574,3.305817618816786,-0.005914955306212111,0.10240647628212766,-0.00522203673199515
4,0.4444,2,3,4.4,2.6,0,20,10.1,Finance,Male,2.826721730819709,2.94200069829497,-0.11527896747526123,0.09903729853409203,-0.02064873353184173
1,0.3333,1,2,4.4,3.9,0,1,16.2,Finance,Female,1.9315214116032138,1.9685972327342878,-0.037075821131073994,-0.13649524391141446,0.013623271913831026
1,0.5,3,3,3.7,3.5,1,18,12.7,Engineering,Male,2.0215475632609334,1.9135875057915055,0.10796005746942794,0.09992626216622377,0.005550263670875126
3,0.375,1,2,2.4,2.8,0,2,17.6,Product,Female,2.4150205223238337,2.457115273822074,-0.04209475149824016,-0.147391201134948,-0.03466048574368693
3,0.3333,1,3,2.7,4.1,0,41,13.6,Data Science,Female,2.558776498354456,2.5890060395179844,-0.030229541163528495,-0.14427084238154703,0.03933065506775669
1,1.0,1,4,4.3,3.0,0,1,6.9,Operations,Male,2.0162354657760435,1.9261025982716287,0.09013286750441485,0.1149655977107301,-0.007277845708889061
2,0.3333,2,3,2.8,3.8,0,5,16.5,Sales,Female,2.081938421878423,1.9828989081040918,0.09903951377433118,-0.1418870457661366,0.016480644282759332
4,0.3077,3,4,4.2,3.6,0,21,13.9,Engineering,Male,2.9719517448885875,3.150251153614177,-0.17829940872558936,0.10117757747086263,0.008424502201790356
1,0.1429,3,3,3.8,2.9,0,61,16.1,Finance,Male,1.8870696490323797,2.0584227208455035,-0.17135307181312376,0.0998128481584405,-0.01915107937450435
2,0.4,3,3,3.9,4.1,0,5,6.1,HR,Female,1.7369512327330598,1.9203896239843565,-0.18343839125129668,-0.1458102052975976,0.03459639907262052
3,0.25,1,4,5.0,3.2,0,8,17.1,Sales,Male,2.8201877010390604,2.8760559407377957,-0.055868239698735334,0.10189332334938317,-0.011445192489432815
1,1.0,2,2,4.5,2.8,0,7,7.7,Customer Support,Female,1.776645831418007,1.6476895047490976,0.12895632666890933,-0.1444389967011795,-0.01974103305027971
2,0.4,2,3,4.0,2.5,0,9,7.7,Customer Support,Female,1.840549633397487,1.95748712002776,-0.11693748663027304,-0.14218707617330548,-0.02460315491658291
1,0.5,1,3,3.7,3.4,0,12,8.5,Operations,Female,1.5238800240724537,1.6837886740485266,-0.1599086499760729,-0.14532202511443457,-0.0005263519147868628
1,0.3333,2,3,3.8,3.3,0,2,16.9,Marketing,Male,2.0731719286662407,1.9015144052958413,0.1716575233703994,0.10213058875827397,-0.013254360198614968
5,0.2941,3,3,3.6,4.1,0,31,8.9,Data Science,Female,3.2418107961506966,3.2934072851327545,-0.05159648898205793,-0.1337210355611614,0.03627280057670588
3,0.4286,2,2,4.6,4.0,0,14,14.8,Marketing,Female,2.6511270537025893,2.4591946322667413,0.191932421435848,-0.1385805487815256,0.031420900602673836
6,0.2,1,1,3.6,3.5,1,17,21.6,Marketing,Male,3.912023005428146,4.001271513240525,-0.08924850781237881,0.07423571546305942,0.0009239866598142777
3,0.375,1,3,3.2,4.5,0,8,6.1,HR,Male,2.747270914255491,2.667454365093671,0.07981654916182013,0.09998281756603054,0.037011427613637994
2,0.5,2,4,3.4,3.5,1,32,11.9,Engineering,Male,2.511223958105374,2.2818710603937196,0.22935289771165435,0.1019160414623808,0.008043915395754586
2,0.4,1,1,3.9,3.4,0,15,9.3,Customer Support,Female,2.248128907197987,2.137909936203386,0.11021897099460087,-0.149564204041533,-0.006271390717483835
1,0.5,1,3,2.0,3.5,1,3,7.5,Customer Support,Female,1.4060969884160703,1.583227272743845,-0.17713028432777467,-0.14539150716332763,0.007861574846778248
1,1.0,1,4,1.9,3.6,0,6,5.8,Operations,Female,1.4747630091074988,1.4682442282826647,0.006518780824834147,-0.15364888241014582,0.011705805352483238
2,0.2857,1,4,3.4,3.8,0,7,9.2,Operations,Male,2.3580197998821464,2.3895785624537154,-0.03155876257156898,0.11166622322802298,0.007138249810652876
5,0.3846,1,3,4.4,4.4,0,46,6.0,HR,Female,3.0281994636914926,3.108571783473927,-0.08037231978243442,-0.1255453810259935,0.02604234432142988
2,0.5,3,1,2.8,4.0,0,32,13.1,Data Science,Male,2.4397349311412793,2.337338194721283,0.10239673641999625,0.09987531395542647,0.01637944721046654
3,0.375,2,3,4.2,3.5,1,31,15.5,Marketing,Male,2.5392369943330477,2.6287717179257264,-0.08953472359267867,0.10103125420126374,0.002011907047480015
4,0.2222,1,4,4.6,4.1,0,20,11.4,Data Science,Male,3.6694417602214613,3.4205033683212323,0.24893839190022904,0.09263059210638326,0.03201223469501303
3,0.4286,2,3,3.4,2.9,0,3,10.9,Finance,Male,2.2834022735772717,2.522036379784127,-0.23863410620685555,0.10218696148017672,-0.019485220266685675
5,0.2778,3,3,3.8,4.3,0,9,8.1,Engineering,Male,3.627801604605346,3.5627352675835953,0.0650663370217508,0.09693001177400026,0.03157428424578004
1,0.5,1,4,2.3,3.0,0,88,9.0,Legal,Male,1.8453002361560848,1.905853369506563,-0.06055313335047807,0.10238516485167282,-0.0003999963703754839
3,0.5,1,3,3.6,2.7,0,13,11.3,Product,Female,2.340843805111136,2.3312900244870285,0.0095537806241075,-0.14693984853155212,-0.03905528565384715
6,0.2,1,3,3.3,3.5,1,1,25.7,Sales,Male,3.912023005428146,3.9487423955198344,-0.03671939009168845,0.0703521274205149,0.002670330480824338
3,0.75,1,3,4.5,4.8,0,17,11.5,Legal,Female,2.552565298261815,2.360954907831035,0.19161039043078043,-0.14626227399483757,0.03333848617056527
2,0.3333,3,3,4.0,3.3,0,4,12.6,Finance,Female,2.0918640616783932,1.995640547433587,0.09622351424480624,-0.14141758062648388,-0.018017383872038842
2,0.5,2,4,2.3,3.6,0,80,22.9,Sales,Female,2.0028304393079956,1.8524472741077405,0.1503831652002552,-0.14131991270166538,0.010685952808338357
3,0.75,3,3,3.9,4.8,0,14,12.9,Marketing,Female,2.2844211223663744,2.1124561369013937,0.17196498546498074,-0.15111173610873407,0.031607413853581505
1,1.0,1,1,4.3,4.5,0,23,20.4,Marketing,Male,2.1329823086078656,2.1367669278160384,-0.003784619208172746,0.10757995597100713,0.008937310682737652
1,0.3333,1,3,4.2,5.0,0,1,14.4,Product,Male,2.004179057179289,2.237511778614891,-0.2333327214356018,0.11210290226464881,0.04731188224983125
2,0.4,1,4,4.2,2.8,0,20,11.0,HR,Female,2.1114245875328868,2.0427916806823094,0.06863290685057732,-0.14570441016112554,-0.02781934559774657
2,0.5,1,2,4.0,4.1,0,58,14.2,Data Science,Male,2.4849066497880004,2.5036089401022834,-0.018702290314283054,0.09680013081701455,0.027629163924885212
3,0.375,1,1,3.6,3.7,0,18,6.5,Operations,Male,2.9156062290747062,2.8095613939951356,0.10604483507957063,0.10675265134299626,0.010303309565943806
2,0.4,2,3,5.0,4.6,0,89,8.6,Legal,Male,2.194999882314108,2.3509475301068807,-0.1559476477927726,0.10186144256093309,0.02860394152929113
1,0.3333,3,2,3.9,3.7,0,43,12.0,Finance,Male,1.9154509415706047,1.9772412557243464,-0.0617903141537417,0.09519560001073783,0.010641839677022891
1,0.5,1,3,3.9,3.6,0,3,9.5,Engineering,Female,1.6714733033535532,1.8467208121934062,-0.17524750883985307,-0.13787598992021757,0.012312025489034867
1,0.5,1,4,3.4,3.5,0,1,17.0,Product,Male,2.1090003439213802,2.016238444766578,0.09276189915480204,0.10951819511862107,0.005593655318674749
1,0.1667,1,4,3.0,3.5,1,13,13.8,Finance,Male,1.998773638612381,2.131552200451361,-0.13277856183897985,0.10108214514594452,0.002392183057784465
3,0.375,3,4,3.9,3.8,0,1,30.5,Sales,Male,2.327277705584417,2.532085414025686,-0.20480770844126894,0.09785802423342349,0.008723078018816468
2,2.0,2,1,3.8,3.3,0,61,8.1,Data Science,Male,2.503891949699081,2.344446900053119,0.15944504964596184,0.1039242714205682,-0.014412224063587673
1,0.5,1,4,3.4,3.7,0,10,22.8,Marketing,Female,1.4562867329399256,1.6875176988240561,-0.2312309658841305,-0.14294722070777294,0.015529676563354872
3,0.3333,2,3,2.8,3.0,0,1,16.1,Product,Male,2.725235025856311,2.636048192400238,0.08918683345607281,0.11064087940253924,-0.01511682331103356
3,0.3,1,3,4.1,2.7,0,10,15.2,Product,Female,2.667922410011431,2.5921322281599815,0.07579018185144948,-0.15192796376625115,-0.03801056035780389
