employee_id,gender,age,years_experience,education_level,department,job_title,job_level,city,performance_rating,manager_rating,months_since_promotion,variable_pay_pct,ctc
EMP07366,Male,28,4,State University,HR,HR Manager,2,Chennai,2.9,3.3,33,11.9,8.73
EMP07367,Male,28,6,Tier-2 Private,Data Science,Data Scientist,3,Mysore,5.0,3.1,29,8.2,10.9
EMP07368,Female,25,1,BITS,Product,Associate Product Manager,2,Pune,5.0,2.0,26,12.9,8.28
EMP07369,Female,40,17,BITS,HR,Compensation Analyst,5,Chennai,4.9,1.9,1,11.4,30.28
EMP07370,Female,53,27,Distance Learning,Customer Support,Support Manager,6,Bangalore,5.0,4.0,6,7.7,42.38
EMP07371,Male,31,6,Central University,Legal,Legal Manager,3,Kolkata,2.8,3.0,15,14.4,14.86
EMP07372,Female,32,9,Tier-2 Private,Product,Senior Product Manager,4,Hyderabad,2.5,,33,18.6,14.34
EMP07373,Male,39,12,Distance Learning,Product,Group Product Manager,4,Mysore,5.0,4.0,58,20.0,25.72
EMP07374,Female,28,2,Tier-2 Private,Engineering,Software Engineer,2,Kochi,3.4,4.4,11,11.6,7.49
EMP07375,Male,36,11,Other,Product,Product Manager,2,Kolkata,2.8,3.8,9,14.0,12.31
EMP07376,Male,28,4,State University,Operations,Operations Manager,2,Chennai,3.9,3.1,2,6.5,8.77
EMP07377,Male,53,30,Other,HR,Compensation Analyst,6,Kolkata,2.6,4.0,26,5.7,50.0
EMP07378,Female,30,5,Tier-2 Private,Finance,Senior Financial Analyst,2,Hyderabad,3.7,1.8,18,16.3,8.54
EMP07379,Male,37,11,Distance Learning,Engineering,Lead Engineer,4,Bangalore,2.8,4.2,49,14.7,22.64
EMP07380,Male,32,5,State University,Customer Support,Customer Success Manager,2,Mumbai,4.2,4.9,7,7.8,11.76
EMP07381,Male,54,28,NIT,Finance,Accounts Manager,5,Pune,2.8,,51,14.7,50.0
EMP07382,Male,26,4,State University,Customer Support,Support Manager,3,Hyderabad,2.6,3.4,4,7.3,12.38
EMP07383,Female,40,13,IIIT,Sales,Sales Manager,4,Hyderabad,2.7,3.4,6,26.8,22.5
EMP07384,Male,32,9,Central University,Sales,Account Manager,3,Bhopal,3.8,3.3,19,17.0,16.0
EMP07385,Male,30,8,Distance Learning,Marketing,Marketing Manager,3,Indore,3.0,3.5,7,12.6,16.58
EMP07386,Female,32,7,Distance Learning,Data Science,Data Analyst,2,Hyderabad,4.2,2.7,13,8.7,9.01
EMP07387,Male,27,3,BITS,Product,Associate Product Manager,1,Kochi,3.5,3.2,18,10.6,7.29
EMP07388,Male,22,0,Diploma,Operations,Operations Executive,1,Mumbai,4.0,5.0,6,6.0,8.72
EMP07389,Male,35,12,IIM,HR,Talent Acquisition Specialist,4,Hyderabad,2.7,,64,9.9,24.76
EMP07390,Male,27,4,Distance Learning,Engineering,Senior Software Engineer,2,Kochi,3.4,1.8,6,14.1,8.56
EMP07391,Male,37,13,Central University,Legal,Legal Manager,4,Pune,3.5,3.2,28,9.5,21.63
EMP07392,Male,33,7,"Top Private (ISB, XLRI, SP Jain)",Engineering,Lead Engineer,3,Chandigarh,2.9,3.3,15,8.2,15.43
EMP07393,Male,40,14,IIM,Marketing,Digital Marketing Manager,4,Mumbai,3.1,4.7,1,24.6,25.6
EMP07394,Female,32,10,Tier-2 Private,Data Science,Data Scientist,3,Hyderabad,3.8,4.3,2,9.1,12.97
EMP07395,Female,24,1,Other,Data Science,Data Analyst,1,Indore,2.1,3.4,14,13.5,5.01
EMP07396,Female,34,9,Central University,Marketing,Marketing Executive,2,Kochi,3.1,2.5,3,24.0,8.46
EMP07397,Male,30,4,Central University,Finance,Finance Manager,2,Patna,3.4,3.8,50,15.9,9.06
EMP07398,Male,35,13,Tier-2 Private,Marketing,Marketing Manager,3,Pune,2.5,3.0,59,13.2,14.81
EMP07399,Female,33,9,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Support Manager,4,Thiruvananthapuram,1.8,3.5,18,9.3,10.37
EMP07400,Female,31,9,Diploma,Sales,Senior Account Manager,4,Kolkata,3.4,4.0,16,27.6,16.5
EMP07401,Male,28,4,State University,Finance,Finance Manager,2,Patna,2.7,3.2,23,12.9,8.13
EMP07402,Male,27,3,State University,HR,HR Executive,1,Delhi,2.1,3.7,38,9.0,8.6
EMP07403,Male,27,4,Tier-2 Private,Finance,Senior Financial Analyst,2,Bhopal,2.8,4.1,5,17.0,8.62
EMP07404,Male,28,1,IIT,Product,Product Manager,2,Raipur,3.7,3.9,2,16.7,9.15
EMP07405,Male,30,4,Other,Marketing,Marketing Manager,3,Hyderabad,3.8,,5,22.1,9.19
EMP07406,Male,27,2,State University,Data Science,Data Scientist,1,Bangalore,3.3,3.6,12,14.0,7.03
EMP07407,Female,28,2,State University,Product,Associate Product Manager,1,Ahmedabad,4.4,,3,12.4,4.71
EMP07408,Male,29,6,State University,HR,HR Manager,1,Delhi,4.0,3.8,1,10.1,8.98
EMP07409,Female,35,8,Tier-2 Private,Sales,Senior Account Manager,3,Mumbai,2.5,3.9,17,29.5,8.84
EMP07410,Male,29,5,BITS,Operations,Operations Executive,2,Vadodara,3.0,3.9,13,9.0,8.96
EMP07411,Female,28,4,Tier-2 Private,Customer Support,Customer Support Executive,2,Mysore,1.8,3.5,21,6.8,5.6
EMP07412,Female,28,3,Distance Learning,Product,Associate Product Manager,1,Dehradun,4.6,3.5,19,18.5,4.66
EMP07413,Male,29,4,Diploma,Data Science,Data Scientist,2,Surat,3.1,4.0,13,8.9,8.8
EMP07414,Female,28,3,State University,Operations,Operations Manager,2,Lucknow,5.0,2.7,57,8.8,6.03
EMP07415,Female,31,5,State University,HR,HR Business Partner,3,Chandigarh,3.1,2.8,1,6.1,8.65
EMP07416,Female,25,2,State University,Legal,Legal Associate,1,Indore,3.3,,1,8.7,4.97
EMP07417,Male,35,9,IIM,Data Science,ML Engineer,4,Chennai,4.0,4.5,63,13.7,31.14
EMP07418,Female,27,4,Distance Learning,Product,Product Manager,2,Chennai,4.9,3.7,15,14.0,6.57
EMP07419,Male,30,7,State University,Marketing,Marketing Manager,3,Indore,5.0,4.1,55,20.4,16.93
EMP07420,Male,35,11,Central University,Legal,Company Secretary,4,Mysore,3.5,3.4,8,12.3,14.98
EMP07421,Male,32,7,NIT,Data Science,Data Analyst,1,Bangalore,3.4,3.7,28,12.2,12.01
EMP07422,Male,35,10,Central University,Customer Support,Support Manager,3,Delhi,3.0,3.5,13,7.3,11.89
EMP07423,Male,23,1,NIT,Data Science,Data Analyst,1,Bhopal,5.0,2.7,10,13.3,7.93
EMP07424,Male,30,4,State University,Customer Support,Support Team Lead,3,Pune,4.0,3.8,7,6.5,13.3
EMP07425,Female,38,13,Tier-2 Private,Operations,Logistics Manager,4,Indore,3.0,3.2,27,8.5,14.07
EMP07426,Male,33,8,"Top Private (ISB, XLRI, SP Jain)",Data Science,Data Analyst,2,Indore,4.3,4.2,15,10.3,14.92
EMP07427,Female,48,22,Tier-2 Private,Customer Support,Customer Success Manager,6,Pune,4.0,2.2,11,5.6,33.68
EMP07428,Male,45,19,"Top Private (ISB, XLRI, SP Jain)",Engineering,Lead Engineer,5,Indore,2.9,3.3,3,9.2,44.73
EMP07429,Female,31,7,Tier-2 Private,Finance,Financial Analyst,2,Ahmedabad,3.1,2.0,5,13.2,6.67
EMP07430,Female,29,5,BITS,Sales,Account Manager,2,Kolkata,2.6,3.6,2,22.5,7.25
EMP07431,Female,26,3,"Top Private (ISB, XLRI, SP Jain)",Finance,Senior Financial Analyst,1,Mumbai,4.4,3.9,1,16.2,6.9
EMP07432,Female,29,4,Central University,Finance,Senior Financial Analyst,3,Visakhapatnam,3.1,3.6,2,12.9,9.75
EMP07433,Female,27,4,"Top Private (ISB, XLRI, SP Jain)",Product,Associate Product Manager,1,Jaipur,2.5,4.7,16,17.8,5.8
EMP07434,Male,28,3,Tier-2 Private,Data Science,Data Analyst,1,Mumbai,4.7,4.0,24,8.5,8.94
EMP07435,Male,27,3,"Top Private (ISB, XLRI, SP Jain)",HR,HR Business Partner,2,Raipur,3.8,3.0,1,6.8,7.97
EMP07436,Male,31,8,Distance Learning,Marketing,Marketing Manager,3,Ranchi,1.8,4.5,30,24.8,13.14
EMP07437,Male,43,19,Tier-2 Private,Legal,Legal Manager,4,Vadodara,4.1,5.0,3,10.3,32.87
EMP07438,Male,38,11,State University,HR,HR Manager,3,Nagpur,1.9,,3,7.9,12.24
EMP07439,Male,29,4,IIT,HR,HR Executive,2,Dehradun,2.8,3.1,6,8.1,6.04
EMP07440,Female,36,12,State University,Data Science,Lead Data Scientist,4,Patna,3.8,2.8,2,13.7,12.8
EMP07441,Female,31,7,Central University,Product,Product Manager,2,Ranchi,3.8,3.5,2,17.1,9.87
EMP07442,Female,30,5,Central University,Engineering,Lead Engineer,3,Bhopal,2.9,3.0,9,9.0,11.02
EMP07443,Female,27,5,BITS,Customer Support,Support Manager,3,Bangalore,2.4,4.1,43,9.3,8.93
EMP07444,Male,30,5,Central University,Sales,Sales Executive,1,Bangalore,4.9,3.4,4,21.5,8.57
EMP07445,Male,31,9,Diploma,Product,Senior Product Manager,3,Indore,4.7,4.2,3,19.0,16.29
EMP07446,Female,33,6,Other,Marketing,Marketing Manager,1,Nagpur,3.3,3.8,35,23.3,5.93
EMP07447,Female,28,3,Diploma,HR,HR Manager,1,Guwahati,3.4,2.3,20,5.6,5.3
EMP07448,Male,25,3,State University,Product,Associate Product Manager,1,Bangalore,2.9,3.5,23,14.6,9.12
EMP07449,Male,31,7,State University,Data Science,Senior Data Scientist,2,Bangalore,3.2,,23,13.8,10.72
EMP07450,Male,35,8,State University,Customer Support,Support Manager,4,Delhi,3.5,3.5,57,8.7,14.97
EMP07451,Male,31,4,Tier-2 Private,Finance,Financial Analyst,2,Indore,4.1,3.8,11,14.8,9.83
EMP07452,Male,24,2,Central University,Sales,Account Manager,1,Jaipur,2.1,,57,34.2,7.99
EMP07453,Male,37,14,Tier-2 Private,Operations,Operations Manager,3,Raipur,3.8,3.0,11,5.4,16.57
EMP07454,Female,34,12,Central University,Marketing,Brand Manager,4,Kochi,4.7,4.5,4,23.0,17.86
EMP07455,Female,25,1,Tier-2 Private,Operations,Operations Executive,1,Nagpur,3.2,2.8,9,9.4,4.25
EMP07456,Male,42,15,Central University,Product,Product Analyst,5,Bangalore,2.7,3.0,32,13.1,27.06
EMP07457,Female,31,5,Diploma,Product,Associate Product Manager,1,Visakhapatnam,4.3,,74,10.2,5.85
EMP07458,Female,29,6,State University,Sales,Sales Executive,1,Chennai,2.6,2.9,52,32.8,5.56
EMP07459,Male,36,13,NIT,Sales,Senior Account Manager,4,Kochi,2.4,3.7,15,27.2,24.75
EMP07460,Female,44,19,Central University,Sales,Business Development Manager,6,Pune,2.0,3.6,15,19.6,39.06
EMP07461,Male,37,12,NIT,Operations,Supply Chain Analyst,4,Chennai,3.9,4.3,1,9.8,26.8
EMP07462,Male,31,7,Tier-2 Private,Legal,Legal Manager,2,Mumbai,2.5,,41,10.5,9.52
EMP07463,Male,26,2,State University,Finance,Finance Manager,2,Ahmedabad,2.1,3.5,1,12.7,7.67
EMP07464,Female,28,1,"Top Private (ISB, XLRI, SP Jain)",Engineering,Software Engineer,1,Dehradun,3.6,3.1,7,13.2,7.93
EMP07465,Female,36,11,State University,Product,Senior Product Manager,3,Kochi,2.6,3.3,1,15.2,13.3
EMP07466,Male,41,15,Other,Operations,Logistics Manager,4,Hyderabad,3.9,4.1,21,9.2,23.04
EMP07467,Male,30,3,Tier-2 Private,HR,HR Manager,1,Guwahati,3.9,4.6,9,9.7,5.82
EMP07468,Male,29,5,Distance Learning,Product,Senior Product Manager,2,Chennai,3.5,3.7,2,12.5,11.87
EMP07469,Female,30,4,Central University,Sales,Senior Account Manager,3,Bangalore,2.8,2.8,2,15.1,9.24
EMP07470,Female,30,4,Tier-2 Private,Customer Support,Support Team Lead,2,Bangalore,4.1,3.5,6,8.0,6.56
EMP07471,Male,35,12,Tier-2 Private,Data Science,ML Engineer,4,Jaipur,2.3,,21,13.9,23.12
EMP07472,Female,30,7,Central University,Engineering,Senior Software Engineer,1,Kochi,4.4,3.5,12,11.9,6.49
EMP07473,Male,27,5,BITS,Operations,Operations Executive,2,Raipur,3.3,4.3,1,8.8,11.57
EMP07474,Male,55,30,State University,Marketing,Content Strategist,6,Ahmedabad,3.4,3.1,2,14.4,50.0
EMP07475,Male,28,2,"Top Private (ISB, XLRI, SP Jain)",Operations,Operations Executive,1,Mumbai,3.8,3.2,12,7.7,8.2
EMP07476,Male,34,8,"Top Private (ISB, XLRI, SP Jain)",Sales,Account Manager,2,Bhopal,4.5,3.7,17,31.8,13.89
EMP07477,Male,26,2,Tier-2 Private,Engineering,Software Engineer,2,Hyderabad,3.7,4.4,2,13.0,9.36
EMP07478,Male,31,5,Diploma,Sales,Account Manager,3,Nagpur,3.1,4.8,49,20.0,12.49
EMP07479,Male,28,6,Distance Learning,Data Science,Data Scientist,2,Indore,3.9,4.0,1,9.3,14.97
EMP07480,Female,35,10,State University,Operations,Operations Manager,3,Kochi,4.4,3.5,6,8.1,14.26
EMP07481,Male,29,5,Central University,Customer Support,Customer Support Executive,2,Coimbatore,4.3,2.9,10,5.2,6.74
EMP07482,Female,30,4,Diploma,Marketing,Marketing Executive,1,Hyderabad,3.6,3.8,8,13.2,6.4
EMP07483,Male,31,4,Central University,Finance,Finance Manager,2,Kolkata,3.7,,67,14.3,11.96
EMP07484,Female,27,2,Distance Learning,Customer Support,Customer Support Executive,1,Mysore,3.8,4.1,12,5.2,5.2
EMP07485,Male,34,9,State University,Marketing,Brand Manager,3,Pune,4.2,3.7,12,12.5,17.13
EMP07486,Female,34,7,Central University,HR,HR Business Partner,2,Raipur,3.4,3.4,20,5.8,8.86
EMP07487,Male,32,8,Distance Learning,Product,Product Manager,3,Kochi,3.6,4.5,16,11.7,14.96
EMP07488,Male,27,5,Distance Learning,HR,HR Manager,1,Mysore,3.6,3.7,13,7.9,9.97
EMP07489,Male,30,5,NIT,Engineering,Staff Engineer,2,Chennai,2.4,3.3,2,12.6,9.97
EMP07490,Male,37,13,Diploma,Legal,Legal Manager,4,Ranchi,3.0,,17,8.2,20.24
EMP07491,Female,37,12,State University,Operations,Logistics Manager,5,Coimbatore,4.3,2.7,1,6.1,17.56
EMP07492,Female,42,16,Diploma,Marketing,Digital Marketing Manager,5,Mumbai,5.0,3.5,18,21.0,31.93
EMP07493,Female,32,7,Other,Sales,Sales Executive,1,Coimbatore,3.5,3.2,1,24.2,6.3
EMP07494,Male,38,15,State University,Operations,Logistics Manager,4,Guwahati,3.4,3.1,20,5.0,15.74
EMP07495,Female,29,4,IIT,Marketing,Marketing Manager,1,Bangalore,3.1,5.0,28,16.2,5.72
EMP07496,Female,29,5,Diploma,Finance,Financial Analyst,2,Kolkata,1.6,3.2,10,17.1,5.57
EMP07497,Male,36,13,Distance Learning,Engineering,Engineering Manager,4,Kolkata,4.7,3.2,12,8.3,20.01
EMP07498,Male,36,10,Diploma,Product,Senior Product Manager,2,Kolkata,2.9,2.4,20,14.8,13.69
EMP07499,Female,27,4,Distance Learning,Marketing,Marketing Manager,2,Mumbai,2.2,2.8,13,12.1,6.16
EMP07500,Male,27,2,Diploma,Marketing,Marketing Manager,2,Jaipur,3.7,4.1,15,18.0,8.44
EMP07501,Male,32,5,Central University,Customer Support,Support Team Lead,2,Hyderabad,3.5,2.5,10,6.5,9.88
EMP07502,Female,26,3,Other,Finance,Financial Analyst,1,Vadodara,5.0,2.5,19,12.1,4.24
EMP07503,Male,44,20,IIIT,Marketing,Content Strategist,6,Vadodara,3.9,4.3,8,19.7,43.99
EMP07504,Male,33,10,Other,Engineering,Senior Software Engineer,3,Kochi,4.8,3.3,18,9.4,22.77
EMP07505,Male,27,3,State University,Engineering,Software Engineer,2,Delhi,4.1,3.3,1,14.5,12.48
EMP07506,Female,25,2,Central University,Marketing,Marketing Executive,1,Bangalore,3.0,3.4,1,20.9,5.81
EMP07507,Female,30,3,Other,Finance,Senior Financial Analyst,1,Kochi,5.0,4.1,9,12.3,6.4
EMP07508,Female,27,4,Central University,Operations,Supply Chain Analyst,2,Pune,4.8,2.6,3,7.7,7.53
EMP07509,Female,30,5,Other,Legal,Legal Associate,1,Guwahati,4.0,4.7,33,11.1,5.19
EMP07510,Female,35,13,Tier-2 Private,Engineering,Staff Engineer,4,Visakhapatnam,4.4,3.4,4,8.3,23.88
EMP07511,Female,27,3,Tier-2 Private,Data Science,Data Analyst,1,Raipur,3.8,3.3,9,9.1,4.47
EMP07512,Male,57,30,IIM,HR,Learning & Development Manager,5,Jaipur,3.7,4.0,3,9.6,50.0
EMP07513,Male,29,3,Central University,Engineering,Software Engineer,1,Kolkata,3.9,2.1,13,10.1,8.08
EMP07514,Female,25,2,Other,Finance,Financial Analyst,1,Mumbai,5.0,3.5,64,13.6,6.14
EMP07515,Female,46,19,Other,Sales,Senior Account Manager,4,Mumbai,4.5,3.4,1,20.9,29.5
EMP07516,Male,41,15,Other,Engineering,Engineering Manager,4,Delhi,3.5,4.9,12,9.6,21.21
EMP07517,Female,29,5,Central University,Operations,Process Improvement Specialist,3,Mumbai,3.7,4.9,1,5.1,10.75
EMP07518,Female,34,7,Diploma,Engineering,Senior Software Engineer,1,Pune,2.3,3.4,37,12.9,7.09
EMP07519,Male,31,8,Tier-2 Private,Sales,Account Manager,3,Bangalore,3.6,3.7,48,33.4,14.69
EMP07520,Male,29,6,NIT,Sales,Sales Executive,1,Kolkata,4.0,3.5,15,19.7,7.85
EMP07521,Male,29,2,Tier-2 Private,Engineering,Senior Software Engineer,1,Chennai,3.8,,8,9.3,7.55
EMP07522,Male,28,1,State University,HR,HR Manager,1,Chennai,3.7,3.3,1,11.5,6.44
EMP07523,Male,29,3,Tier-2 Private,Marketing,Marketing Executive,1,Jaipur,3.0,4.3,38,21.7,9.53
EMP07524,Male,44,21,Central University,Customer Support,Support Manager,6,Bhopal,4.2,4.6,1,6.3,47.76
EMP07525,Male,45,22,State University,Engineering,Principal Engineer,6,Jaipur,4.3,,6,13.6,49.78
EMP07526,Male,30,5,Tier-2 Private,Operations,Operations Manager,1,Thiruvananthapuram,3.6,4.5,10,5.7,8.79
EMP07527,Female,25,3,Tier-2 Private,HR,HR Manager,2,Guwahati,3.6,3.6,13,6.6,6.8
EMP07528,Female,34,7,BITS,Customer Support,Customer Support Executive,2,Bangalore,3.5,3.8,9,9.1,8.6
EMP07529,Male,35,8,State University,Sales,Sales Manager,4,Hyderabad,3.8,4.1,19,19.6,18.76
EMP07530,Male,35,9,IIM,Product,Senior Product Manager,2,Pune,3.9,2.6,18,10.4,14.04
EMP07531,Male,28,1,Central University,Data Science,Data Scientist,1,Delhi,2.2,,9,8.1,7.21
EMP07532,Male,53,30,Distance Learning,HR,Learning & Development Manager,6,Pune,3.1,3.2,47,7.0,50.0
EMP07533,Male,40,13,Tier-2 Private,Legal,Company Secretary,5,Vadodara,2.5,3.5,14,12.4,23.98
EMP07534,Male,28,5,Central University,HR,Talent Acquisition Specialist,3,Delhi,3.1,3.5,9,11.7,11.75
EMP07535,Male,25,3,Central University,HR,HR Executive,1,Dehradun,4.5,4.0,1,10.6,7.03
EMP07536,Female,35,12,Tier-2 Private,HR,Talent Acquisition Specialist,3,Lucknow,2.7,3.0,10,10.7,12.47
EMP07537,Male,34,8,Diploma,Finance,Finance Manager,4,Visakhapatnam,2.2,2.0,35,14.6,15.23
EMP07538,Female,33,6,Central University,Legal,Legal Associate,2,Delhi,2.4,3.5,44,9.2,8.82
EMP07539,Male,33,8,IIIT,Data Science,ML Engineer,3,Raipur,3.7,,11,11.9,13.49
EMP07540,Male,28,5,IIM,HR,HR Business Partner,2,Hyderabad,4.1,3.9,23,6.4,13.25
EMP07541,Female,33,8,State University,Legal,Compliance Officer,3,Ahmedabad,3.5,2.5,1,12.6,8.82
EMP07542,Male,35,10,Tier-2 Private,Product,Group Product Manager,4,Mumbai,1.8,3.9,1,15.7,22.06
EMP07543,Female,32,7,State University,Marketing,Marketing Manager,2,Patna,2.9,2.7,19,17.6,5.6
EMP07544,Female,31,7,Central University,Sales,Account Manager,2,Indore,4.8,2.1,37,28.2,9.61
EMP07545,Male,38,16,Tier-2 Private,Data Science,Lead Data Scientist,5,Visakhapatnam,3.6,3.4,8,13.1,38.92
EMP07546,Male,25,1,State University,Product,Associate Product Manager,1,Hyderabad,1.8,2.4,4,10.4,6.67
EMP07547,Male,30,3,Tier-2 Private,Sales,Sales Executive,1,Chandigarh,2.8,3.1,33,33.9,5.96
EMP07548,Male,30,6,Central University,Engineering,Software Engineer,2,Hyderabad,1.8,3.7,2,9.6,10.53
EMP07549,Male,25,3,Diploma,Finance,Financial Analyst,1,Jaipur,3.1,2.6,26,12.2,7.33
EMP07550,Male,28,4,Central University,HR,HR Manager,2,Pune,3.6,3.8,4,10.3,10.59
EMP07551,Female,38,14,State University,Legal,Legal Manager,4,Dehradun,3.4,2.3,1,11.0,14.34
EMP07552,Female,30,5,IIM,Data Science,Senior Data Scientist,3,Hyderabad,3.2,2.6,3,12.8,11.55
EMP07553,Male,26,1,State University,HR,HR Executive,1,Jaipur,5.0,2.8,17,9.7,9.2
EMP07554,Male,28,4,State University,Sales,Sales Executive,2,Pune,3.7,4.0,7,27.0,8.49
EMP07555,Female,28,6,IIM,Finance,Finance Manager,2,Indore,3.2,3.4,27,14.9,6.59
EMP07556,Female,30,6,Diploma,Marketing,Marketing Executive,2,Kolkata,4.1,3.0,4,12.0,6.16
EMP07557,Male,30,8,NIT,Marketing,Brand Manager,3,Guwahati,4.1,2.1,6,24.6,13.03
EMP07558,Male,33,8,Central University,Legal,Legal Manager,4,Mumbai,3.8,3.5,1,9.1,17.31
EMP07559,Female,29,5,Tier-2 Private,Operations,Operations Manager,2,Indore,5.0,,39,7.4,7.15
EMP07560,Female,26,2,Tier-2 Private,Marketing,Marketing Executive,1,Bhopal,2.9,2.4,27,20.6,4.98
EMP07561,Female,29,4,Central University,Engineering,Senior Software Engineer,2,Vadodara,4.5,,17,8.9,9.92
EMP07562,Male,29,3,BITS,Finance,Financial Analyst,1,Delhi,4.4,3.0,13,13.8,8.69
EMP07563,Male,27,4,Tier-2 Private,Legal,Senior Legal Counsel,2,Ranchi,2.3,3.6,30,8.1,8.26
EMP07564,Male,34,9,State University,Marketing,Brand Manager,4,Pune,3.9,2.9,11,13.1,23.94
EMP07565,Male,33,8,Tier-2 Private,Finance,Controller,3,Lucknow,2.7,4.2,6,13.3,14.63
EMP07566,Female,35,10,IIIT,Sales,Sales Manager,4,Indore,3.6,3.7,3,32.3,16.68
EMP07567,Male,28,4,IIIT,Customer Support,Support Team Lead,3,Delhi,4.5,4.3,13,9.0,15.92
EMP07568,Female,40,17,Central University,Data Science,Lead Data Scientist,5,Vadodara,3.6,4.1,31,8.9,25.58
EMP07569,Female,32,9,Central University,Customer Support,Customer Success Manager,3,Visakhapatnam,1.7,,5,8.9,7.08
EMP07570,Female,28,6,Central University,Finance,Financial Analyst,2,Vadodara,4.1,,10,10.0,7.99
EMP07571,Female,31,9,Tier-2 Private,HR,HR Business Partner,3,Delhi,2.2,1.6,2,5.7,8.79
EMP07572,Female,29,3,BITS,Product,Associate Product Manager,1,Mysore,3.1,2.9,1,17.6,5.23
EMP07573,Male,23,1,BITS,Engineering,Software Engineer,1,Lucknow,4.5,,4,14.2,7.15
EMP07574,Male,30,3,Tier-2 Private,Finance,Financial Analyst,1,Bangalore,2.6,,8,13.4,6.94
EMP07575,Male,37,10,State University,Legal,Senior Legal Counsel,3,Bangalore,3.9,3.2,6,9.4,17.12
EMP07576,Female,29,6,State University,Customer Support,Support Team Lead,2,Delhi,2.9,4.0,32,5.8,6.25
EMP07577,Female,29,5,NIT,Finance,Financial Analyst,1,Delhi,1.7,3.4,7,12.3,7.56
EMP07578,Male,27,3,State University,Operations,Operations Manager,1,Kolkata,2.9,2.5,4,6.3,7.44
EMP07579,Male,25,1,Central University,Sales,Sales Executive,1,Coimbatore,3.0,,12,34.6,5.29
EMP07580,Male,40,16,Other,HR,Compensation Analyst,6,Lucknow,2.5,4.2,55,8.7,35.44
EMP07581,Male,29,5,State University,Legal,Senior Legal Counsel,3,Mumbai,3.5,3.0,36,10.7,17.82
EMP07582,Female,30,4,Diploma,Data Science,Data Analyst,1,Dehradun,3.6,3.0,10,13.3,5.75
EMP07583,Male,27,3,Central University,Customer Support,Customer Support Executive,1,Delhi,3.2,3.9,8,8.9,6.94
EMP07584,Female,37,14,Central University,HR,Learning & Development Manager,5,Coimbatore,3.2,3.8,1,6.2,16.99
EMP07585,Male,35,11,"Top Private (ISB, XLRI, SP Jain)",Data Science,Data Scientist,3,Mysore,4.0,,1,10.9,16.29
EMP07586,Male,30,3,Central University,Sales,Account Manager,1,Pune,2.4,,6,22.7,7.1
EMP07587,Male,40,13,Central University,Customer Support,Support Manager,4,Pune,4.5,,1,5.6,23.21
EMP07588,Female,27,5,Central University,Finance,Financial Analyst,1,Hyderabad,3.0,3.5,4,11.0,5.87
EMP07589,Female,28,3,Diploma,Marketing,Marketing Executive,1,Pune,3.2,2.2,1,24.5,5.32
EMP07590,Male,31,4,Tier-2 Private,Customer Support,Customer Success Manager,3,Thiruvananthapuram,2.7,3.5,14,5.8,11.43
EMP07591,Male,26,3,Tier-2 Private,HR,HR Manager,1,Chennai,2.5,,7,9.4,6.86
EMP07592,Female,24,2,Tier-2 Private,Finance,Finance Manager,2,Raipur,4.3,3.2,4,15.3,7.39
EMP07593,Female,33,10,State University,Operations,Supply Chain Analyst,3,Visakhapatnam,2.8,4.2,73,7.3,10.57
EMP07594,Female,28,5,State University,Data Science,Data Scientist,3,Mysore,3.9,,54,10.0,11.3
EMP07595,Female,36,9,Diploma,Finance,Senior Financial Analyst,2,Hyderabad,3.8,4.1,39,17.1,10.58
EMP07596,Female,30,7,State University,Legal,Senior Legal Counsel,3,Visakhapatnam,3.3,2.8,1,10.4,8.9
EMP07597,Male,31,8,"Top Private (ISB, XLRI, SP Jain)",Engineering,Lead Engineer,3,Mumbai,4.4,,50,9.2,15.91
EMP07598,Female,24,1,IIM,HR,HR Executive,1,Visakhapatnam,3.6,2.5,7,10.5,6.41
EMP07599,Male,27,3,Tier-2 Private,Operations,Operations Executive,1,Indore,1.7,3.4,2,8.2,6.41
EMP07600,Female,36,9,State University,HR,HR Manager,3,Mumbai,3.0,,13,6.3,9.84
EMP07601,Female,24,2,"Top Private (ISB, XLRI, SP Jain)",Finance,Senior Financial Analyst,1,Thiruvananthapuram,5.0,1.9,2,15.9,5.37
EMP07602,Female,31,7,Tier-2 Private,Customer Support,Customer Success Manager,2,Indore,3.5,3.2,16,5.9,7.96
EMP07603,Male,27,2,State University,Legal,Legal Associate,1,Hyderabad,3.4,,9,10.7,5.71
EMP07604,Male,28,6,Diploma,Legal,Senior Legal Counsel,2,Raipur,4.3,,9,14.7,9.89
EMP07605,Female,40,18,BITS,Engineering,Lead Engineer,4,Mysore,4.7,3.9,3,8.7,26.89
EMP07606,Female,37,10,BITS,Customer Support,Support Manager,4,Mysore,2.7,3.2,2,8.9,12.53
EMP07607,Female,24,1,Central University,HR,HR Manager,1,Jaipur,3.5,2.3,6,7.5,5.05
EMP07608,Male,33,10,Distance Learning,Operations,Operations Manager,3,Chandigarh,3.5,3.8,27,9.8,12.02
EMP07609,Male,45,21,Other,Finance,FP&A Analyst,6,Hyderabad,2.3,3.6,4,15.5,50.0
EMP07610,Female,52,30,IIT,HR,Compensation Analyst,6,Chandigarh,3.3,3.2,49,6.8,40.32
EMP07611,Female,30,8,Central University,Sales,Key Account Manager,4,Ahmedabad,3.7,3.3,50,28.9,10.62
